"","DIM1","DIM2"
"1",0.502451580042381,-0.122670440356496
"2",-4.02041465532188,-2.94724481393865
"3",4.43806579192216,-6.51131701213924
"4",1.41296021936812,0.118294003756675
"5",6.58329212371217,-2.89654535859419
"6",0.630354490511272,0.0802554097254124
"7",-0.699382105431821,3.16357009331861
"8",6.33122260572696,-4.10945408122621
"10",-0.673180659375102,-0.0157594018252721
"11",2.96176682232501,1.40904950052836
"12",2.97476873932358,-1.6001367088071
"13",-0.566753383512743,-3.37738431542759
"16",0.432157095779798,-5.43636739185837
"17",3.81992323353242,-0.761246526490857
"18",1.0477003792632,-0.76133990960283
"19",5.56854497106354,1.46547910892145
"20",8.24065724021264,1.63499318029497
"21",1.89659692052936,-3.98466645079939
"22",-1.74789088797889,-5.11228577516759
"23",0.515963708285475,-2.00154692030442
"24",6.55880758190951,-1.84180001513936
"26",3.34235845821864,-2.04019718678364
"27",6.8430482727129,-2.56551420228649
"28",-2.1762946964317,1.43833785109126
